label,area,centroid-0,centroid-1,mean_intensity,z
6,2749.0,236.98581302291743,268.53655874863585,232.4445252819207,17
7,608.0,883.75,1046.0115131578948,932.3026315789474,17
8,1769.0,1068.1396269078575,700.1938948558508,246.91011871113625,17
9,9861.0,1131.5374708447418,909.8538687759863,150.92161038434236,17
10,229.0,1318.825327510917,993.8515283842795,622.3711790393013,17
11,203.0,1356.71921182266,932.3546798029556,834.5615763546798,17
1,1730.0,16.785549132947978,474.50404624277456,245.59768786127168,18
2,7064.0,39.60815402038505,1508.294309173273,149.43502265005662,18
3,2964.0,240.91464237516868,351.7432523616734,509.9814439946019,18
4,9562.0,726.4734365195566,1293.0878477306003,161.50878477306003,18
5,864.0,883.8877314814815,1045.2696759259259,929.269675925926,18
6,1781.0,1068.921392476137,699.5670971364402,248.98034811903426,18
7,2501.0,1283.6521391443423,747.8988404638145,160.26149540183926,18
8,215.0,1319.093023255814,993.1720930232558,655.8279069767442,18
9,141.0,1343.6950354609928,906.8510638297872,564.1347517730496,18
10,228.0,1354.9342105263158,959.0570175438596,330.0921052631579,18
11,225.0,1355.808888888889,932.3244444444445,746.7911111111111,18
12,132.0,1360.5378787878788,982.7348484848485,502.1060606060606,18
13,3536.0,1389.7590497737556,660.1255656108598,167.4049773755656,18
14,446.0,1473.5807174887893,371.30044843049325,322.1793721973094,18
15,237.0,1509.0632911392406,410.21940928270044,563.590717299578,18
1,1573.0,15.853782581055308,474.574062301335,277.67577876668787,19
2,6927.0,43.984120109715604,1504.904143207738,155.17626678215677,19
3,2534.0,240.14285714285714,352.120363062352,630.8279400157853,19
4,646.0,364.23839009287923,1666.890092879257,169.22600619195046,19
5,6576.0,737.1126824817518,727.7165450121654,146.87302311435522,19
6,4302.0,846.9532775453278,718.3207810320781,148.39167828916783,19
7,690.0,883.5420289855073,1044.3115942028985,1223.0275362318841,19
8,344.0,896.3052325581396,537.796511627907,586.9360465116279,19
9,354.0,930.6581920903955,542.0028248587571,605.909604519774,19
10,1791.0,1068.2278056951425,699.9932998324958,256.52987158012286,19
11,201.0,1053.2238805970148,476.99004975124376,526.6318407960199,19
12,251.0,1071.3705179282867,459.1155378486056,990.4581673306773,19
13,99.0,1082.4040404040404,431.8181818181818,813.8888888888889,19
14,141.0,1178.0709219858156,464.8581560283688,915.3829787234042,19
15,3167.0,1285.7543416482476,743.5601515629934,164.775497316072,19
16,1692.0,1307.9267139479905,652.3552009456265,163.73817966903073,19
17,200.0,1318.435,992.965,596.435,19
18,133.0,1344.045112781955,906.2330827067669,634.7894736842105,19
19,216.0,1356.087962962963,932.1342592592592,617.0462962962963,19
20,211.0,1355.9668246445497,958.7061611374407,477.50710900473933,19
21,130.0,1360.1923076923076,982.2153846153847,562.2,19
22,151.0,1508.3046357615895,410.6754966887417,744.7350993377484,19
23,2451.0,1568.2378620971033,1004.1774785801714,193.9294165646675,19
