label,area,centroid-0,centroid-1,mean_intensity,z
82,14.0,59.285714285714285,107.85714285714286,181.0,32
83,7.0,61.57142857142857,175.14285714285714,203.28571428571428,32
84,13.0,64.61538461538461,75.15384615384616,182.3846153846154,32
85,72.0,71.81944444444444,128.91666666666666,172.66666666666666,32
86,114.0,77.99122807017544,47.59649122807018,193.2982456140351,32
87,70.0,100.12857142857143,141.32857142857142,165.02857142857144,32
88,91.0,126.49450549450549,56.83516483516483,163.25274725274724,32
89,13.0,114.46153846153847,58.0,154.3846153846154,32
90,204.0,126.50980392156863,51.21078431372549,160.04901960784315,32
91,24.0,120.58333333333333,79.125,163.70833333333334,32
92,31.0,124.83870967741936,77.7741935483871,159.09677419354838,32
93,103.0,125.04854368932038,45.922330097087375,156.76699029126215,32
94,26.0,132.84615384615384,72.46153846153847,162.15384615384616,32
95,6.0,32.333333333333336,66.33333333333333,155.16666666666666,32
96,170.0,40.61764705882353,124.97647058823529,157.58235294117648,32
97,4.0,34.75,106.0,155.5,32
98,1.0,34.0,115.0,147.0,32
99,15.0,37.0,57.733333333333334,154.46666666666667,32
100,16.0,34.9375,203.5625,161.5625,32
101,19.0,38.78947368421053,217.6315789473684,156.57894736842104,32
102,5.0,36.2,105.4,154.0,32
103,26.0,40.61538461538461,162.1153846153846,163.46153846153845,32
104,39.0,38.30769230769231,175.66666666666666,162.33333333333334,32
105,22.0,39.40909090909091,214.22727272727272,160.36363636363637,32
106,225.0,41.946666666666665,28.11111111111111,158.32888888888888,32
107,18.0,41.0,29.166666666666668,157.44444444444446,32
108,4.0,41.5,50.75,160.25,32
109,18.0,37.94444444444444,73.27777777777777,161.33333333333334,32
110,7.0,40.57142857142857,164.71428571428572,176.14285714285714,32
111,7.0,35.714285714285715,210.42857142857142,162.14285714285714,32
112,10.0,35.7,215.8,147.3,32
113,9.0,38.333333333333336,30.444444444444443,158.0,32
114,23.0,41.56521739130435,174.08695652173913,156.3913043478261,32
